rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
167,squeeze_off_zscore,0.00189030,0.0711,99.6141,volatility,False
168,ema_cross_50_200_zscore,0.00156376,0.0588,99.6729,trend,False
169,1d_squeeze_momentum_zscore,0.00143979,0.0541,99.7271,volatility,False
170,4h_squeeze_momentum_zscore,0.00126497,0.0476,99.7746,volatility,False
171,4h_kc_middle_zscore,0.00113428,0.0427,99.8173,volatility,False
172,4h_ema_8_zscore,0.00110268,0.0415,99.8588,trend,False
173,1d_bb_squeeze_duration_zscore,0.00085063,0.0320,99.8907,volatility,False
174,1d_bb_squeeze_zscore,0.00078098,0.0294,99.9201,volatility,False
175,ema_50_zscore,0.00061959,0.0233,99.9434,trend,False
176,choch_signal_zscore,0.00055108,0.0207,99.9641,structure,False
177,4h_ema_21_zscore,0.00048802,0.0184,99.9825,trend,False
178,1d_rsi_divergence_zscore,0.00030737,0.0116,99.9941,momentum,False
179,1d_bos_signal_zscore,0.00012235,0.0046,99.9987,structure,False
180,1d_hour_sin_zscore,0.00003583,0.0013,100.0000,session,False
181,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
182,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,4h_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
194,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
195,1d_structure_trend_zscore,0.00000000,0.0000,100.0000,structure,False
196,1d_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
197,1d_ema_cross_8_21_zscore,0.00000000,0.0000,100.0000,trend,False
198,1d_hour_cos_zscore,0.00000000,0.0000,100.0000,session,False
199,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
