rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
150,ema_21_zscore,0.00278044,0.1116,97.9979,trend,False
151,1d_kc_upper_zscore,0.00273228,0.1097,98.1076,volatility,False
152,4h_ema_8_zscore,0.00271309,0.1089,98.2164,trend,False
153,4h_vwap_upper_10_zscore,0.00270403,0.1085,98.3250,volume,False
154,4h_returns_20_zscore,0.00257209,0.1032,98.4282,momentum,False
155,4h_bb_middle_zscore,0.00236338,0.0949,98.5231,volatility,False
156,4h_ema_200_zscore,0.00224771,0.0902,98.6133,trend,False
157,ema_cross_50_200_zscore,0.00217733,0.0874,98.7007,trend,False
158,4h_rsi_divergence_zscore,0.00207605,0.0833,98.7840,momentum,False
159,vwap_rolling_zscore,0.00202394,0.0812,98.8652,volume,False
160,vwap_upper_20_zscore,0.00202315,0.0812,98.9464,volume,False
161,1d_stoch_rsi_k_zscore,0.00198261,0.0796,99.0260,momentum,False
162,ema_200_zscore,0.00197708,0.0793,99.1053,trend,False
163,4h_vwap_rolling_zscore,0.00195944,0.0786,99.1840,volume,False
164,vwap_upper_30_zscore,0.00190332,0.0764,99.2604,volume,False
165,4h_ema_cross_8_21_zscore,0.00189900,0.0762,99.3366,trend,False
166,4h_kc_middle_zscore,0.00173373,0.0696,99.4061,volatility,False
167,4h_vwap_zscore,0.00170011,0.0682,99.4744,volume,False
168,1d_ema_21_zscore,0.00167420,0.0672,99.5416,trend,False
169,lead_xau_lag1_zscore,0.00164113,0.0659,99.6074,cross_asset,False
170,1d_structure_trend_zscore,0.00142387,0.0571,99.6646,structure,False
171,4h_ema_50_zscore,0.00138350,0.0555,99.7201,trend,False
172,4h_ema_cross_50_200_zscore,0.00137528,0.0552,99.7753,trend,False
173,bb_squeeze_zscore,0.00126194,0.0506,99.8260,volatility,False
174,1d_rsi_divergence_zscore,0.00099617,0.0400,99.8659,momentum,False
175,kc_middle_zscore,0.00096179,0.0386,99.9045,volatility,False
176,1d_bb_squeeze_zscore,0.00082141,0.0330,99.9375,volatility,False
177,4h_ema_21_zscore,0.00069245,0.0278,99.9653,trend,False
178,1d_ema_cross_50_200_zscore,0.00040976,0.0164,99.9817,trend,False
179,1d_hour_sin_zscore,0.00032756,0.0131,99.9949,session,False
180,choch_signal_zscore,0.00012737,0.0051,100.0000,structure,False
181,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
182,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
194,1d_squeeze_on_zscore,0.00000000,0.0000,100.0000,volatility,False
195,1d_squeeze_off_zscore,0.00000000,0.0000,100.0000,volatility,False
196,1d_squeeze_momentum_zscore,0.00000000,0.0000,100.0000,volatility,False
197,1d_hour_cos_zscore,0.00000000,0.0000,100.0000,session,False
198,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
199,1d_bos_signal_zscore,0.00000000,0.0000,100.0000,structure,False
