rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
129,4h_macd_zscore,0.00863168,0.2123,93.7726,trend,False
130,vwap_zscore,0.00851538,0.2094,93.9820,volume,False
131,1d_vwap_zscore,0.00850598,0.2092,94.1912,volume,False
132,4h_kc_lower_zscore,0.00832154,0.2047,94.3958,volatility,False
133,1d_bb_width_zscore,0.00830397,0.2042,94.6001,volatility,False
134,4h_vwap_rolling_zscore,0.00815318,0.2005,94.8006,volume,False
135,1d_ema_cross_8_21_zscore,0.00791866,0.1947,94.9953,trend,False
136,4h_ema_cross_8_21_zscore,0.00787692,0.1937,95.1890,trend,False
137,ema_21_zscore,0.00762799,0.1876,95.3766,trend,False
138,lead_ussp5_lag3_zscore,0.00757206,0.1862,95.5629,cross_asset,False
139,4h_volume_sma_ratio_log_zscore,0.00746099,0.1835,95.7464,volume,False
140,4h_dow_cos_zscore,0.00738055,0.1815,95.9279,session,False
141,1d_bb_upper_zscore,0.00736729,0.1812,96.1090,volatility,False
142,1d_vwap_lower_20_zscore,0.00707654,0.1740,96.2831,volume,False
143,4h_vwap_distance_zscore,0.00699554,0.1720,96.4551,volume,False
144,1d_hour_cos_zscore,0.00688542,0.1693,96.6245,session,False
145,1d_kc_middle_zscore,0.00687814,0.1692,96.7936,volatility,False
146,1d_squeeze_on_zscore,0.00686042,0.1687,96.9623,volatility,False
147,1d_bb_lower_zscore,0.00678492,0.1669,97.1292,volatility,False
148,4h_vwap_upper_10_zscore,0.00644754,0.1586,97.2878,volume,False
149,1d_macd_signal_zscore,0.00614109,0.1510,97.4388,trend,False
150,lead_ussp5_lag1_zscore,0.00584541,0.1438,97.5825,cross_asset,False
151,4h_bos_signal_zscore,0.00577377,0.1420,97.7245,structure,False
152,ema_200_zscore,0.00561567,0.1381,97.8626,trend,False
153,4h_ema_50_zscore,0.00543656,0.1337,97.9963,trend,False
154,4h_ema_cross_50_200_zscore,0.00526754,0.1295,98.1259,trend,False
155,1d_vwap_lower_30_zscore,0.00507593,0.1248,98.2507,volume,False
156,1d_hour_sin_zscore,0.00475150,0.1169,98.3676,session,False
157,4h_ema_200_zscore,0.00466675,0.1148,98.4824,trend,False
158,4h_ema_8_zscore,0.00446753,0.1099,98.5922,trend,False
159,4h_bb_middle_zscore,0.00443376,0.1090,98.7013,volatility,False
160,volume_sma_ratio_log_zscore,0.00433683,0.1067,98.8079,volume,False
161,4h_squeeze_off_zscore,0.00401755,0.0988,98.9067,volatility,False
162,4h_kc_upper_zscore,0.00389300,0.0957,99.0025,volatility,False
163,1d_structure_trend_zscore,0.00385792,0.0949,99.0973,structure,False
164,4h_squeeze_on_zscore,0.00382478,0.0941,99.1914,volatility,False
165,lead_ussp5_lag6_zscore,0.00359056,0.0883,99.2797,cross_asset,False
166,4h_kc_middle_zscore,0.00353430,0.0869,99.3666,volatility,False
167,4h_ema_21_zscore,0.00348242,0.0856,99.4523,trend,False
168,obv,0.00263099,0.0647,99.5170,volume,False
169,dow_cos_zscore,0.00255259,0.0628,99.5798,session,False
170,1d_bos_signal_zscore,0.00252022,0.0620,99.6417,structure,False
171,1d_squeeze_off_zscore,0.00228100,0.0561,99.6978,volatility,False
172,ema_cross_50_200_zscore,0.00212886,0.0524,99.7502,trend,False
173,dow_sin_zscore,0.00203028,0.0499,99.8001,session,False
174,corr_ussp5_100_zscore,0.00198553,0.0488,99.8489,cross_asset,False
175,1d_ema_cross_50_200_zscore,0.00155573,0.0383,99.8872,trend,False
176,1d_volume_sma_ratio,0.00116408,0.0286,99.9158,volume,False
177,1d_rsi_divergence_zscore,0.00113780,0.0280,99.9438,momentum,False
178,1d_squeeze_momentum_zscore,0.00111629,0.0275,99.9713,volatility,False
179,choch_signal_zscore,0.00103391,0.0254,99.9967,structure,False
180,1d_bb_squeeze_zscore,0.00013436,0.0033,100.0000,volatility,False
181,volume_sma_ratio,0.00000000,0.0000,100.0000,volume,False
182,4h_volume_sma_ratio,0.00000000,0.0000,100.0000,volume,False
183,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
194,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
195,bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
196,4h_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
197,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
198,bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
199,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
