rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
158,squeeze_momentum_zscore,0.00209852,0.0707,99.3679,volatility,False
159,4h_rsi_14_zscore,0.00198360,0.0669,99.4347,momentum,False
160,1d_ema_cross_8_21_zscore,0.00189179,0.0638,99.4985,trend,False
161,4h_rsi_divergence_zscore,0.00186859,0.0630,99.5614,momentum,False
162,4h_kc_middle_zscore,0.00186278,0.0628,99.6242,volatility,False
163,1d_ema_21_zscore,0.00182554,0.0615,99.6858,trend,False
164,4h_bb_upper_zscore,0.00163338,0.0551,99.7408,volatility,False
165,ema_50_zscore,0.00156756,0.0528,99.7936,trend,False
166,4h_ema_cross_50_200_zscore,0.00149435,0.0504,99.8440,trend,False
167,4h_squeeze_momentum_zscore,0.00104762,0.0353,99.8793,volatility,False
168,1d_squeeze_off_zscore,0.00086793,0.0293,99.9086,volatility,False
169,4h_bb_squeeze_duration_zscore,0.00083501,0.0281,99.9367,volatility,False
170,1d_choch_signal_zscore,0.00064618,0.0218,99.9585,structure,False
171,4h_bb_squeeze_zscore,0.00059392,0.0200,99.9785,volatility,False
172,1d_hour_cos_zscore,0.00032831,0.0111,99.9896,session,False
173,4h_ema_21_zscore,0.00030958,0.0104,100.0000,trend,False
174,lead_nas100_lag1_zscore,0.00000000,0.0000,100.0000,cross_asset,False
175,ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
176,corr_nas100_20_zscore,0.00000000,0.0000,100.0000,cross_asset,False
177,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
178,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
179,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
180,sector_momentum_12_zscore,0.00000000,0.0000,100.0000,cross_asset,False
181,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
182,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sector_dispersion_12_zscore,0.00000000,0.0000,100.0000,cross_asset,False
184,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,lead_nas100_lag3_zscore,0.00000000,0.0000,100.0000,cross_asset,False
188,lead_nas100_lag6_zscore,0.00000000,0.0000,100.0000,cross_asset,False
189,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,corr_nas100_100_zscore,0.00000000,0.0000,100.0000,cross_asset,False
194,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
195,1d_squeeze_momentum_zscore,0.00000000,0.0000,100.0000,volatility,False
196,1d_rsi_divergence_zscore,0.00000000,0.0000,100.0000,momentum,False
197,1d_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
198,1d_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
199,1d_bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
