rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
155,4h_rsi_divergence_zscore,0.00307320,0.1043,98.7550,momentum,False
156,4h_dow_cos_zscore,0.00285984,0.0971,98.8521,session,False
157,ema_200_zscore,0.00275384,0.0935,98.9456,trend,False
158,1d_macd_signal_zscore,0.00252665,0.0858,99.0313,trend,False
159,1d_vwap_upper_30_zscore,0.00233529,0.0793,99.1106,volume,False
160,4h_bb_middle_zscore,0.00228645,0.0776,99.1882,volatility,False
161,1d_ema_8_zscore,0.00222997,0.0757,99.2639,trend,False
162,1d_kc_middle_zscore,0.00213888,0.0726,99.3364,volatility,False
163,4h_squeeze_off_zscore,0.00206595,0.0701,99.4066,volatility,False
164,kc_middle_zscore,0.00181691,0.0617,99.4682,volatility,False
165,1d_bos_signal_zscore,0.00178003,0.0604,99.5286,structure,False
166,1d_structure_trend_zscore,0.00173402,0.0588,99.5875,structure,False
167,4h_ema_21_zscore,0.00164405,0.0558,99.6433,trend,False
168,1d_ema_cross_8_21_zscore,0.00144587,0.0491,99.6923,trend,False
169,bb_middle_zscore,0.00116962,0.0397,99.7320,volatility,False
170,4h_squeeze_momentum_zscore,0.00103212,0.0350,99.7671,volatility,False
171,4h_ema_cross_50_200_zscore,0.00096577,0.0328,99.7998,trend,False
172,1d_squeeze_off_zscore,0.00096020,0.0326,99.8324,volatility,False
173,4h_ema_8_zscore,0.00094243,0.0320,99.8644,trend,False
174,ema_21_zscore,0.00085697,0.0291,99.8935,trend,False
175,ema_cross_50_200_zscore,0.00074846,0.0254,99.9189,trend,False
176,4h_squeeze_on_zscore,0.00073678,0.0250,99.9439,volatility,False
177,1d_rsi_divergence_zscore,0.00055649,0.0189,99.9628,momentum,False
178,4h_kc_middle_zscore,0.00050134,0.0170,99.9798,volatility,False
179,1d_hour_cos_zscore,0.00035962,0.0122,99.9920,session,False
180,choch_signal_zscore,0.00023530,0.0080,100.0000,structure,False
181,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
182,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
194,4h_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
195,4h_bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
196,1d_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
197,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
198,1d_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
199,1d_bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
