rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
107,4h_ema_50_zscore,0.00102149,0.1980,93.8985,trend,False
108,bb_pctb_zscore,0.00101684,0.1971,94.0956,volatility,False
109,4h_squeeze_momentum_zscore,0.00100621,0.1950,94.2906,volatility,False
110,1d_macd_signal_zscore,0.00098961,0.1918,94.4824,trend,False
111,choch_signal_zscore,0.00097414,0.1888,94.6712,structure,False
112,ema_cross_8_21_zscore,0.00097066,0.1881,94.8593,trend,False
113,4h_hvol_20_zscore,0.00096460,0.1870,95.0463,volatility,False
114,4h_rsi_14_zscore,0.00095443,0.1850,95.2313,momentum,False
115,vwap_upper_30_zscore,0.00094894,0.1839,95.4152,volume,False
116,1d_stoch_rsi_d_zscore,0.00094505,0.1832,95.5984,momentum,False
117,4h_bb_pctb_zscore,0.00090207,0.1748,95.7732,volatility,False
118,lead_nvda_lag3_zscore,0.00088780,0.1721,95.9453,cross_asset,False
119,1d_ema_cross_8_21_zscore,0.00086640,0.1679,96.1132,trend,False
120,vwap_upper_10_zscore,0.00084966,0.1647,96.2779,volume,False
121,kc_upper_zscore,0.00084536,0.1638,96.4417,volatility,False
122,4h_squeeze_on_zscore,0.00083530,0.1619,96.6036,volatility,False
123,1d_volume_sma_ratio,0.00079258,0.1536,96.7572,volume,False
124,1d_vwap_distance_zscore,0.00074436,0.1443,96.9015,volume,False
125,1d_bb_middle_zscore,0.00073342,0.1421,97.0436,volatility,False
126,stoch_rsi_k_zscore,0.00070173,0.1360,97.1796,momentum,False
127,kc_lower_zscore,0.00068855,0.1335,97.3131,volatility,False
128,1d_kc_middle_zscore,0.00068658,0.1331,97.4462,volatility,False
129,4h_vwap_lower_20_zscore,0.00068217,0.1322,97.5784,volume,False
130,4h_bb_lower_zscore,0.00066549,0.1290,97.7074,volatility,False
131,1d_kc_upper_zscore,0.00064931,0.1258,97.8332,volatility,False
132,4h_vwap_lower_10_zscore,0.00063219,0.1225,97.9557,volume,False
133,4h_bb_width_zscore,0.00059487,0.1153,98.0710,volatility,False
134,4h_volume_sma_ratio,0.00058259,0.1129,98.1840,volume,False
135,bb_lower_zscore,0.00057071,0.1106,98.2946,volatility,False
136,1d_adx_zscore,0.00055379,0.1073,98.4019,trend,False
137,1d_bb_pctb_zscore,0.00052739,0.1022,98.5041,volatility,False
138,4h_returns_5_zscore,0.00052471,0.1017,98.6058,momentum,False
139,vwap_lower_10_zscore,0.00051139,0.0991,98.7049,volume,False
140,4h_stoch_rsi_k_zscore,0.00050422,0.0977,98.8027,momentum,False
141,1d_bb_lower_zscore,0.00049196,0.0954,98.8980,volatility,False
142,4h_stoch_rsi_d_zscore,0.00046732,0.0906,98.9886,momentum,False
143,4h_squeeze_off_zscore,0.00042864,0.0831,99.0717,volatility,False
144,4h_structure_trend_zscore,0.00042732,0.0828,99.1545,structure,False
145,4h_macd_zscore,0.00041320,0.0801,99.2346,trend,False
146,1d_rsi_14_zscore,0.00038878,0.0754,99.3099,momentum,False
147,atr_14_zscore,0.00038645,0.0749,99.3848,volatility,False
148,returns_20_zscore,0.00037667,0.0730,99.4578,momentum,False
149,bb_squeeze_zscore,0.00035232,0.0683,99.5261,volatility,False
150,1d_ema_21_zscore,0.00028877,0.0560,99.5821,trend,False
151,4h_ema_200_zscore,0.00028557,0.0553,99.6374,trend,False
152,4h_macd_signal_zscore,0.00028090,0.0544,99.6919,trend,False
153,squeeze_on_zscore,0.00027755,0.0538,99.7457,volatility,False
154,volume_sma_ratio_log_zscore,0.00027010,0.0524,99.7980,volume,False
155,4h_kc_upper_zscore,0.00026141,0.0507,99.8487,volatility,False
156,lead_ussp5_lag3_zscore,0.00022940,0.0445,99.8931,cross_asset,False
157,1d_macd_zscore,0.00022847,0.0443,99.9374,trend,False
158,1d_rsi_divergence_zscore,0.00020354,0.0394,99.9769,momentum,False
159,1d_kc_lower_zscore,0.00011931,0.0231,100.0000,volatility,False
160,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
161,vwap_z_score_zscore,0.00000000,0.0000,100.0000,volume,False
162,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
163,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
164,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
165,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
166,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
167,rsi_divergence_zscore,0.00000000,0.0000,100.0000,momentum,False
168,returns_1_zscore,0.00000000,0.0000,100.0000,momentum,False
169,lead_ussp5_lag6_zscore,0.00000000,0.0000,100.0000,cross_asset,False
170,lead_ussp5_lag1_zscore,0.00000000,0.0000,100.0000,cross_asset,False
171,lead_nvda_lag1_zscore,0.00000000,0.0000,100.0000,cross_asset,False
172,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
173,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
174,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
175,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
176,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
177,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
178,4h_vwap_rolling_zscore,0.00000000,0.0000,100.0000,volume,False
179,bb_upper_zscore,0.00000000,0.0000,100.0000,volatility,False
180,close_position_zscore,0.00000000,0.0000,100.0000,price_action,False
181,4h_returns_20_zscore,0.00000000,0.0000,100.0000,momentum,False
182,4h_kc_middle_zscore,0.00000000,0.0000,100.0000,volatility,False
183,4h_volume_sma_ratio_log_zscore,0.00000000,0.0000,100.0000,volume,False
184,4h_bos_signal_zscore,0.00000000,0.0000,100.0000,structure,False
185,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
186,4h_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
187,4h_ema_21_zscore,0.00000000,0.0000,100.0000,trend,False
188,4h_kc_lower_zscore,0.00000000,0.0000,100.0000,volatility,False
189,1d_vwap_zscore,0.00000000,0.0000,100.0000,volume,False
190,4h_bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
191,4h_atr_ratio_zscore,0.00000000,0.0000,100.0000,volatility,False
192,1d_squeeze_momentum_zscore,0.00000000,0.0000,100.0000,volatility,False
193,1d_squeeze_off_zscore,0.00000000,0.0000,100.0000,volatility,False
194,1d_vwap_lower_10_zscore,0.00000000,0.0000,100.0000,volume,False
195,1d_ema_8_zscore,0.00000000,0.0000,100.0000,trend,False
196,1d_bb_width_zscore,0.00000000,0.0000,100.0000,volatility,False
197,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
198,1d_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
199,1d_bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
