rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
161,4h_rsi_divergence_zscore,0.00301985,0.1002,98.9963,momentum,False
162,1d_structure_trend_zscore,0.00301077,0.0999,99.0962,structure,False
163,squeeze_off_zscore,0.00275903,0.0916,99.1878,volatility,False
164,4h_kc_upper_zscore,0.00245955,0.0816,99.2695,volatility,False
165,vwap_lower_20_zscore,0.00236082,0.0784,99.3478,volume,False
166,4h_vwap_rolling_zscore,0.00233222,0.0774,99.4253,volume,False
167,4h_vwap_zscore,0.00205435,0.0682,99.4934,volume,False
168,ema_cross_8_21_zscore,0.00189914,0.0630,99.5565,trend,False
169,4h_ema_8_zscore,0.00183375,0.0609,99.6174,trend,False
170,4h_squeeze_momentum_zscore,0.00182306,0.0605,99.6779,volatility,False
171,choch_signal_zscore,0.00161924,0.0538,99.7316,structure,False
172,1d_squeeze_off_zscore,0.00147495,0.0490,99.7806,volatility,False
173,ema_50_zscore,0.00127833,0.0424,99.8230,trend,False
174,4h_ema_50_zscore,0.00124733,0.0414,99.8644,trend,False
175,4h_kc_middle_zscore,0.00119382,0.0396,99.9041,volatility,False
176,4h_ema_21_zscore,0.00101048,0.0335,99.9376,trend,False
177,1d_ema_cross_8_21_zscore,0.00065502,0.0217,99.9593,trend,False
178,1d_hour_sin_zscore,0.00056580,0.0188,99.9781,session,False
179,1d_rsi_divergence_zscore,0.00054591,0.0181,99.9962,momentum,False
180,1d_hour_cos_zscore,0.00011303,0.0038,100.0000,session,False
181,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
182,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
194,1d_squeeze_momentum_zscore,0.00000000,0.0000,100.0000,volatility,False
195,1d_squeeze_on_zscore,0.00000000,0.0000,100.0000,volatility,False
196,1d_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
197,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
198,1d_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
199,1d_bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
