rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
172,ema_21_zscore,0.00081042,0.0387,99.7538,trend,False
173,4h_vwap_zscore,0.00076398,0.0365,99.7903,volume,False
174,ema_50_zscore,0.00074086,0.0354,99.8257,trend,False
175,4h_squeeze_off_zscore,0.00067821,0.0324,99.8580,volatility,False
176,1d_squeeze_on_zscore,0.00056987,0.0272,99.8852,volatility,False
177,lead_xau_lag1_zscore,0.00050660,0.0242,99.9094,cross_asset,False
178,lead_copper_lag1_zscore,0.00047340,0.0226,99.9320,cross_asset,False
179,4h_kc_middle_zscore,0.00038659,0.0185,99.9505,volatility,False
180,4h_ema_21_zscore,0.00032490,0.0155,99.9660,trend,False
181,1d_rsi_divergence_zscore,0.00029558,0.0141,99.9801,momentum,False
182,kc_middle_zscore,0.00023110,0.0110,99.9911,volatility,False
183,4h_choch_signal_zscore,0.00018556,0.0089,100.0000,structure,False
184,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
194,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
195,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
196,1d_ema_cross_50_200_zscore,0.00000000,0.0000,100.0000,trend,False
197,1d_hour_cos_zscore,0.00000000,0.0000,100.0000,session,False
198,1d_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
199,1d_bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
