rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
178,lead_nas100_lag6_zscore,0.00000000,0.0000,100.0000,cross_asset,False
179,corr_nas100_20_zscore,0.00000000,0.0000,100.0000,cross_asset,False
180,sector_momentum_12_zscore,0.00000000,0.0000,100.0000,cross_asset,False
181,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
182,sil_alpha_sentiment_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
183,sector_dispersion_12_zscore,0.00000000,0.0000,100.0000,cross_asset,False
184,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
185,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
186,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
187,lead_nas100_lag3_zscore,0.00000000,0.0000,100.0000,cross_asset,False
188,lead_nas100_lag1_zscore,0.00000000,0.0000,100.0000,cross_asset,False
189,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_composite_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,sil_cot_institutional_bull_zscore,0.00000000,0.0000,100.0000,sil_macro,False
194,sil_cot_net_position_norm_zscore,0.00000000,0.0000,100.0000,sil_macro,False
195,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
196,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
197,1d_squeeze_momentum_zscore,0.00000000,0.0000,100.0000,volatility,False
198,1d_hour_cos_zscore,0.00000000,0.0000,100.0000,session,False
199,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
